block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
1,G_C,p,13,13,0,-0,Basic
1,G_C,p,14,14,0,-0,Basic
1,G_C,p,15,15,0,-0,Basic
1,G_C,p,16,16,0,-0,Basic
1,G_C,p,17,17,0,-0,Basic
1,G_C,p,18,18,0,-0,Basic
1,G_C,p,19,19,0,-0,Basic
1,G_C,p,20,20,0,-0,Basic
1,G_C,p,21,21,0,-0,Basic
1,G_C,p,22,22,0,-0,Basic
1,G_C,p,23,23,0,-0,Basic
1,G_C,p,24,24,0,-0,Basic
1,G_C,p,25,25,0,-0,Basic
1,G_C,p,26,26,0,-0,Basic
1,G_C,p,27,27,0,-0,Basic
1,G_C,p,28,28,0,-0,Basic
1,G_C,p,29,29,0,-0,Basic
1,G_C,p,30,30,0,-0,Basic
1,G_C,p,31,31,0,-0,Basic
1,G_C,p,32,32,0,-0,Basic
1,G_C,p,33,33,0,-0,Basic
1,G_C,p,34,34,0,-0,Basic
1,G_C,p,35,35,0,-0,Basic
1,G_C,p,36,36,0,-0,Basic
1,G_C,p,37,37,0,-0,Basic
1,G_C,p,38,38,0,-0,Basic
1,G_C,p,39,39,0,-0,Basic
1,G_C,p,40,40,0,-0,Basic
1,G_C,p,41,41,0,-0,Basic
1,G_C,p,42,42,0,-0,Basic
1,G_C,p,43,43,0,-0,Basic
1,G_C,p,44,44,0,-0,Basic
1,G_C,p,45,45,0,-0,Basic
1,G_C,p,46,46,0,-0,Basic
1,G_C,p,47,47,0,-0,Basic
1,G_C,p,48,48,0,-0,Basic
1,G_C,p,49,49,0,-0,Basic
1,G_C,p,50,50,0,-0,Basic
1,G_C,p,51,51,0,-0,Basic
1,G_C,p,52,52,0,-0,Basic
1,G_C,p,53,53,0,-0,Basic
1,G_C,p,54,54,0,-0,Basic
1,G_C,p,55,55,0,-0,Basic
1,G_C,p,56,56,0,-0,Basic
1,G_C,p,57,57,0,-0,Basic
1,G_C,p,58,58,0,-0,Basic
1,G_C,p,59,59,0,-0,Basic
1,G_C,p,60,60,0,-0,Basic
1,G_C,p,61,61,0,-0,Basic
1,G_C,p,62,62,0,-0,Basic
1,G_C,p,63,63,0,-0,Basic
1,G_C,p,64,64,0,-0,Basic
1,G_C,p,65,65,0,-0,Basic
1,G_C,p,66,66,0,-0,Basic
1,G_C,p,67,67,0,-0,Basic
1,G_C,p,68,68,0,-0,Basic
1,G_C,p,69,69,0,-0,Basic
1,G_C,p,70,70,0,-0,Basic
1,G_C,p,71,71,0,-0,Basic
1,G_C,p,72,72,0,-0,Basic
1,G_C,p,73,73,0,-0,Basic
1,G_C,p,74,74,0,-0,Basic
1,G_C,p,75,75,0,-0,Basic
1,G_C,p,76,76,0,-0,Basic
1,G_C,p,77,77,0,-0,Basic
1,G_C,p,78,78,0,-0,Basic
1,G_C,p,79,79,0,-0,Basic
1,G_C,p,80,80,0,-0,Basic
1,G_C,p,81,81,0,-0,Basic
1,G_C,p,82,82,0,-0,Basic
1,G_C,p,83,83,0,-0,Basic
1,G_C,p,84,84,0,-0,Basic
1,G_C,p,85,85,0,-0,Basic
1,G_C,p,86,86,0,-0,Basic
1,G_C,p,87,87,0,-0,Basic
1,G_C,p,88,88,0,-0,Basic
1,G_C,p,89,89,0,-0,Basic
1,G_C,p,90,90,0,-0,Basic
1,G_C,p,91,91,0,-0,Basic
1,G_C,p,92,92,0,-0,Basic
1,G_C,p,93,93,0,-0,Basic
1,G_C,p,94,94,0,-0,Basic
1,G_C,p,95,95,0,-0,Basic
1,G_C,p,96,96,0,-0,Basic
1,G_C,p,97,97,0,-0,Basic
1,G_C,p,98,98,0,-0,Basic
1,G_C,p,99,99,0,-0,Basic
1,G_C,p,100,100,0,-0,Basic
1,G_C,p,101,101,0,-0,Basic
1,G_C,p,102,102,0,-0,Basic
1,G_C,p,103,103,0,-0,Basic
1,G_C,p,104,104,0,-0,Basic
1,G_C,p,105,105,0,-0,Basic
1,G_C,p,106,106,0,-0,Basic
1,G_C,p,107,107,0,-0,Basic
1,G_C,p,108,108,0,-0,Basic
1,G_C,p,109,109,0,-0,Basic
1,G_C,p,110,110,0,-0,Basic
1,G_C,p,111,111,0,-0,Basic
1,G_C,p,112,112,0,-0,Basic
1,G_C,p,113,113,0,-0,Basic
1,G_C,p,114,114,0,-0,Basic
1,G_C,p,115,115,0,-0,Basic
1,G_C,p,116,116,0,-0,Basic
1,G_C,p,117,117,0,-0,Basic
1,G_C,p,118,118,0,-0,Basic
1,G_C,p,119,119,0,-0,Basic
1,G_C,p,120,120,0,-0,Basic
1,G_C,p,121,121,0,-0,Basic
1,G_C,p,122,122,0,-0,Basic
1,G_C,p,123,123,0,-0,Basic
1,G_C,p,124,124,0,-0,Basic
1,G_C,p,125,125,0,-0,Basic
1,G_C,p,126,126,0,-0,Basic
1,G_C,p,127,127,0,-0,Basic
1,G_C,p,128,128,0,-0,Basic
1,G_C,p,129,129,0,-0,Basic
1,G_C,p,130,130,0,-0,Basic
1,G_C,p,131,131,0,-0,Basic
1,G_C,p,132,132,0,-0,Basic
1,G_C,p,133,133,0,-0,Basic
1,G_C,p,134,134,0,-0,Basic
1,G_C,p,135,135,0,-0,Basic
1,G_C,p,136,136,0,-0,Basic
1,G_C,p,137,137,0,-0,Basic
1,G_C,p,138,138,0,-0,Basic
1,G_C,p,139,139,0,-0,Basic
1,G_C,p,140,140,0,-0,Basic
1,G_C,p,141,141,0,-0,Basic
1,G_C,p,142,142,0,-0,Basic
1,G_C,p,143,143,0,-0,Basic
1,G_C,p,144,144,0,-0,Basic
1,G_C,p,145,145,0,-0,Basic
1,G_C,p,146,146,0,-0,Basic
1,G_C,p,147,147,0,-0,Basic
1,G_C,p,148,148,0,-0,Basic
1,G_C,p,149,149,0,-0,Basic
1,G_C,p,150,150,0,-0,Basic
1,G_C,p,151,151,0,-0,Basic
1,G_C,p,152,152,0,-0,Basic
1,G_C,p,153,153,0,-0,Basic
1,G_C,p,154,154,0,-0,Basic
1,G_C,p,155,155,0,-0,Basic
1,G_C,p,156,156,0,-0,Basic
1,G_C,p,157,157,0,-0,Basic
1,G_C,p,158,158,0,-0,Basic
1,G_C,p,159,159,0,-0,Basic
1,G_C,p,160,160,0,-0,Basic
1,G_C,p,161,161,0,-0,Basic
1,G_C,p,162,162,0,-0,Basic
1,G_C,p,163,163,0,-0,Basic
1,G_C,p,164,164,0,-0,Basic
1,G_C,p,165,165,0,-0,Basic
1,G_C,p,166,166,0,-0,Basic
1,G_C,p,167,167,0,-0,Basic
1,G_C,p,168,168,0,-0,Basic
1,G_C,min_dispatch,1,1,0,None,At lower bound
1,G_C,min_dispatch,2,2,0,None,At lower bound
1,G_C,min_dispatch,3,3,0,None,At lower bound
1,G_C,min_dispatch,4,4,0,None,At lower bound
1,G_C,min_dispatch,5,5,0,None,At lower bound
1,G_C,min_dispatch,6,6,0,None,At lower bound
1,G_C,min_dispatch,7,7,0,None,At lower bound
1,G_C,min_dispatch,8,8,0,None,At lower bound
1,G_C,min_dispatch,9,9,0,None,At lower bound
1,G_C,min_dispatch,10,10,0,None,At lower bound
1,G_C,min_dispatch,11,11,0,None,At lower bound
1,G_C,min_dispatch,12,12,0,None,At lower bound
1,G_C,min_dispatch,13,13,0,None,At lower bound
1,G_C,min_dispatch,14,14,0,None,At lower bound
1,G_C,min_dispatch,15,15,0,None,At lower bound
1,G_C,min_dispatch,16,16,0,None,At lower bound
1,G_C,min_dispatch,17,17,0,None,At lower bound
1,G_C,min_dispatch,18,18,0,None,At lower bound
1,G_C,min_dispatch,19,19,0,None,At lower bound
1,G_C,min_dispatch,20,20,0,None,At lower bound
1,G_C,min_dispatch,21,21,0,None,At lower bound
1,G_C,min_dispatch,22,22,0,None,At lower bound
1,G_C,min_dispatch,23,23,0,None,At lower bound
1,G_C,min_dispatch,24,24,0,None,At lower bound
1,G_C,min_dispatch,25,25,0,None,At lower bound
1,G_C,min_dispatch,26,26,0,None,At lower bound
1,G_C,min_dispatch,27,27,0,None,At lower bound
1,G_C,min_dispatch,28,28,0,None,At lower bound
1,G_C,min_dispatch,29,29,0,None,At lower bound
1,G_C,min_dispatch,30,30,0,None,At lower bound
1,G_C,min_dispatch,31,31,0,None,At lower bound
1,G_C,min_dispatch,32,32,0,None,At lower bound
1,G_C,min_dispatch,33,33,0,None,At lower bound
1,G_C,min_dispatch,34,34,0,None,At lower bound
1,G_C,min_dispatch,35,35,0,None,At lower bound
1,G_C,min_dispatch,36,36,0,None,At lower bound
1,G_C,min_dispatch,37,37,0,None,At lower bound
1,G_C,min_dispatch,38,38,0,None,At lower bound
1,G_C,min_dispatch,39,39,0,None,At lower bound
1,G_C,min_dispatch,40,40,0,None,At lower bound
1,G_C,min_dispatch,41,41,0,None,At lower bound
1,G_C,min_dispatch,42,42,0,None,At lower bound
1,G_C,min_dispatch,43,43,0,None,At lower bound
1,G_C,min_dispatch,44,44,0,None,At lower bound
1,G_C,min_dispatch,45,45,0,None,At lower bound
1,G_C,min_dispatch,46,46,0,None,At lower bound
1,G_C,min_dispatch,47,47,0,None,At lower bound
1,G_C,min_dispatch,48,48,0,None,At lower bound
1,G_C,min_dispatch,49,49,0,None,At lower bound
1,G_C,min_dispatch,50,50,0,None,At lower bound
1,G_C,min_dispatch,51,51,0,None,At lower bound
1,G_C,min_dispatch,52,52,0,None,At lower bound
1,G_C,min_dispatch,53,53,0,None,At lower bound
1,G_C,min_dispatch,54,54,0,None,At lower bound
1,G_C,min_dispatch,55,55,0,None,At lower bound
1,G_C,min_dispatch,56,56,0,None,At lower bound
1,G_C,min_dispatch,57,57,0,None,At lower bound
1,G_C,min_dispatch,58,58,0,None,At lower bound
1,G_C,min_dispatch,59,59,0,None,At lower bound
1,G_C,min_dispatch,60,60,0,None,At lower bound
1,G_C,min_dispatch,61,61,0,None,At lower bound
1,G_C,min_dispatch,62,62,0,None,At lower bound
1,G_C,min_dispatch,63,63,0,None,At lower bound
1,G_C,min_dispatch,64,64,0,None,At lower bound
1,G_C,min_dispatch,65,65,0,None,At lower bound
1,G_C,min_dispatch,66,66,0,None,At lower bound
1,G_C,min_dispatch,67,67,0,None,At lower bound
1,G_C,min_dispatch,68,68,0,None,At lower bound
1,G_C,min_dispatch,69,69,0,None,At lower bound
1,G_C,min_dispatch,70,70,0,None,At lower bound
1,G_C,min_dispatch,71,71,0,None,At lower bound
1,G_C,min_dispatch,72,72,0,None,At lower bound
1,G_C,min_dispatch,73,73,0,None,At lower bound
1,G_C,min_dispatch,74,74,0,None,At lower bound
1,G_C,min_dispatch,75,75,0,None,At lower bound
1,G_C,min_dispatch,76,76,0,None,At lower bound
1,G_C,min_dispatch,77,77,0,None,At lower bound
1,G_C,min_dispatch,78,78,0,None,At lower bound
1,G_C,min_dispatch,79,79,0,None,At lower bound
1,G_C,min_dispatch,80,80,0,None,At lower bound
1,G_C,min_dispatch,81,81,0,None,At lower bound
1,G_C,min_dispatch,82,82,0,None,At lower bound
1,G_C,min_dispatch,83,83,0,None,At lower bound
1,G_C,min_dispatch,84,84,0,None,At lower bound
1,G_C,min_dispatch,85,85,0,None,At lower bound
1,G_C,min_dispatch,86,86,0,None,At lower bound
1,G_C,min_dispatch,87,87,0,None,At lower bound
1,G_C,min_dispatch,88,88,0,None,At lower bound
1,G_C,min_dispatch,89,89,0,None,At lower bound
1,G_C,min_dispatch,90,90,0,None,At lower bound
1,G_C,min_dispatch,91,91,0,None,At lower bound
1,G_C,min_dispatch,92,92,0,None,At lower bound
1,G_C,min_dispatch,93,93,0,None,At lower bound
1,G_C,min_dispatch,94,94,0,None,At lower bound
1,G_C,min_dispatch,95,95,0,None,At lower bound
1,G_C,min_dispatch,96,96,0,None,At lower bound
1,G_C,min_dispatch,97,97,0,None,At lower bound
1,G_C,min_dispatch,98,98,0,None,At lower bound
1,G_C,min_dispatch,99,99,0,None,At lower bound
1,G_C,min_dispatch,100,100,0,None,At lower bound
1,G_C,min_dispatch,101,101,0,None,At lower bound
1,G_C,min_dispatch,102,102,0,None,At lower bound
1,G_C,min_dispatch,103,103,0,None,At lower bound
1,G_C,min_dispatch,104,104,0,None,At lower bound
1,G_C,min_dispatch,105,105,0,None,At lower bound
1,G_C,min_dispatch,106,106,0,None,At lower bound
1,G_C,min_dispatch,107,107,0,None,At lower bound
1,G_C,min_dispatch,108,108,0,None,At lower bound
1,G_C,min_dispatch,109,109,0,None,At lower bound
1,G_C,min_dispatch,110,110,0,None,At lower bound
1,G_C,min_dispatch,111,111,0,None,At lower bound
1,G_C,min_dispatch,112,112,0,None,At lower bound
1,G_C,min_dispatch,113,113,0,None,At lower bound
1,G_C,min_dispatch,114,114,0,None,At lower bound
1,G_C,min_dispatch,115,115,0,None,At lower bound
1,G_C,min_dispatch,116,116,0,None,At lower bound
1,G_C,min_dispatch,117,117,0,None,At lower bound
1,G_C,min_dispatch,118,118,0,None,At lower bound
1,G_C,min_dispatch,119,119,0,None,At lower bound
1,G_C,min_dispatch,120,120,0,None,At lower bound
1,G_C,min_dispatch,121,121,0,None,At lower bound
1,G_C,min_dispatch,122,122,0,None,At lower bound
1,G_C,min_dispatch,123,123,0,None,At lower bound
1,G_C,min_dispatch,124,124,0,None,At lower bound
1,G_C,min_dispatch,125,125,0,None,At lower bound
1,G_C,min_dispatch,126,126,0,None,At lower bound
1,G_C,min_dispatch,127,127,0,None,At lower bound
1,G_C,min_dispatch,128,128,0,None,At lower bound
1,G_C,min_dispatch,129,129,0,None,At lower bound
1,G_C,min_dispatch,130,130,0,None,At lower bound
1,G_C,min_dispatch,131,131,0,None,At lower bound
1,G_C,min_dispatch,132,132,0,None,At lower bound
1,G_C,min_dispatch,133,133,0,None,At lower bound
1,G_C,min_dispatch,134,134,0,None,At lower bound
1,G_C,min_dispatch,135,135,0,None,At lower bound
1,G_C,min_dispatch,136,136,0,None,At lower bound
1,G_C,min_dispatch,137,137,0,None,At lower bound
1,G_C,min_dispatch,138,138,0,None,At lower bound
1,G_C,min_dispatch,139,139,0,None,At lower bound
1,G_C,min_dispatch,140,140,0,None,At lower bound
1,G_C,min_dispatch,141,141,0,None,At lower bound
1,G_C,min_dispatch,142,142,0,None,At lower bound
1,G_C,min_dispatch,143,143,0,None,At lower bound
1,G_C,min_dispatch,144,144,0,None,At lower bound
1,G_C,min_dispatch,145,145,0,None,At lower bound
1,G_C,min_dispatch,146,146,0,None,At lower bound
1,G_C,min_dispatch,147,147,0,None,At lower bound
1,G_C,min_dispatch,148,148,0,None,At lower bound
1,G_C,min_dispatch,149,149,0,None,At lower bound
1,G_C,min_dispatch,150,150,0,None,At lower bound
1,G_C,min_dispatch,151,151,0,None,At lower bound
1,G_C,min_dispatch,152,152,0,None,At lower bound
1,G_C,min_dispatch,153,153,0,None,At lower bound
1,G_C,min_dispatch,154,154,0,None,At lower bound
1,G_C,min_dispatch,155,155,0,None,At lower bound
1,G_C,min_dispatch,156,156,0,None,At lower bound
1,G_C,min_dispatch,157,157,0,None,At lower bound
1,G_C,min_dispatch,158,158,0,None,At lower bound
1,G_C,min_dispatch,159,159,0,None,At lower bound
1,G_C,min_dispatch,160,160,0,None,At lower bound
1,G_C,min_dispatch,161,161,0,None,At lower bound
1,G_C,min_dispatch,162,162,0,None,At lower bound
1,G_C,min_dispatch,163,163,0,None,At lower bound
1,G_C,min_dispatch,164,164,0,None,At lower bound
1,G_C,min_dispatch,165,165,0,None,At lower bound
1,G_C,min_dispatch,166,166,0,None,At lower bound
1,G_C,min_dispatch,167,167,0,None,At lower bound
1,G_C,min_dispatch,168,168,0,None,At lower bound
1,G_C,max_dispatch,1,1,0,None,Basic
1,G_C,max_dispatch,2,2,0,None,Basic
1,G_C,max_dispatch,3,3,0,None,Basic
1,G_C,max_dispatch,4,4,0,None,Basic
1,G_C,max_dispatch,5,5,0,None,Basic
1,G_C,max_dispatch,6,6,0,None,Basic
1,G_C,max_dispatch,7,7,0,None,Basic
1,G_C,max_dispatch,8,8,0,None,Basic
1,G_C,max_dispatch,9,9,0,None,Basic
1,G_C,max_dispatch,10,10,0,None,Basic
1,G_C,max_dispatch,11,11,0,None,Basic
1,G_C,max_dispatch,12,12,0,None,Basic
1,G_C,max_dispatch,13,13,0,None,Basic
1,G_C,max_dispatch,14,14,0,None,Basic
1,G_C,max_dispatch,15,15,0,None,Basic
1,G_C,max_dispatch,16,16,0,None,Basic
1,G_C,max_dispatch,17,17,0,None,Basic
1,G_C,max_dispatch,18,18,0,None,Basic
1,G_C,max_dispatch,19,19,0,None,Basic
1,G_C,max_dispatch,20,20,0,None,Basic
1,G_C,max_dispatch,21,21,0,None,Basic
1,G_C,max_dispatch,22,22,0,None,Basic
1,G_C,max_dispatch,23,23,0,None,Basic
1,G_C,max_dispatch,24,24,0,None,Basic
1,G_C,max_dispatch,25,25,0,None,Basic
1,G_C,max_dispatch,26,26,0,None,Basic
1,G_C,max_dispatch,27,27,0,None,Basic
1,G_C,max_dispatch,28,28,0,None,Basic
1,G_C,max_dispatch,29,29,0,None,Basic
1,G_C,max_dispatch,30,30,0,None,Basic
1,G_C,max_dispatch,31,31,0,None,Basic
1,G_C,max_dispatch,32,32,0,None,Basic
1,G_C,max_dispatch,33,33,0,None,Basic
1,G_C,max_dispatch,34,34,0,None,Basic
1,G_C,max_dispatch,35,35,0,None,Basic
1,G_C,max_dispatch,36,36,0,None,Basic
1,G_C,max_dispatch,37,37,0,None,Basic
1,G_C,max_dispatch,38,38,0,None,Basic
1,G_C,max_dispatch,39,39,0,None,Basic
1,G_C,max_dispatch,40,40,0,None,Basic
1,G_C,max_dispatch,41,41,0,None,Basic
1,G_C,max_dispatch,42,42,0,None,Basic
1,G_C,max_dispatch,43,43,0,None,Basic
1,G_C,max_dispatch,44,44,0,None,Basic
1,G_C,max_dispatch,45,45,0,None,Basic
1,G_C,max_dispatch,46,46,0,None,Basic
1,G_C,max_dispatch,47,47,0,None,Basic
1,G_C,max_dispatch,48,48,0,None,Basic
1,G_C,max_dispatch,49,49,0,None,Basic
1,G_C,max_dispatch,50,50,0,None,Basic
1,G_C,max_dispatch,51,51,0,None,Basic
1,G_C,max_dispatch,52,52,0,None,Basic
1,G_C,max_dispatch,53,53,0,None,Basic
1,G_C,max_dispatch,54,54,0,None,Basic
1,G_C,max_dispatch,55,55,0,None,Basic
1,G_C,max_dispatch,56,56,0,None,Basic
1,G_C,max_dispatch,57,57,0,None,Basic
1,G_C,max_dispatch,58,58,0,None,Basic
1,G_C,max_dispatch,59,59,0,None,Basic
1,G_C,max_dispatch,60,60,0,None,Basic
1,G_C,max_dispatch,61,61,0,None,Basic
1,G_C,max_dispatch,62,62,0,None,Basic
1,G_C,max_dispatch,63,63,0,None,Basic
1,G_C,max_dispatch,64,64,0,None,Basic
1,G_C,max_dispatch,65,65,0,None,Basic
1,G_C,max_dispatch,66,66,0,None,Basic
1,G_C,max_dispatch,67,67,0,None,Basic
1,G_C,max_dispatch,68,68,0,None,Basic
1,G_C,max_dispatch,69,69,0,None,Basic
1,G_C,max_dispatch,70,70,0,None,Basic
1,G_C,max_dispatch,71,71,0,None,Basic
1,G_C,max_dispatch,72,72,0,None,Basic
1,G_C,max_dispatch,73,73,0,None,Basic
1,G_C,max_dispatch,74,74,0,None,Basic
1,G_C,max_dispatch,75,75,0,None,Basic
1,G_C,max_dispatch,76,76,0,None,Basic
1,G_C,max_dispatch,77,77,0,None,Basic
1,G_C,max_dispatch,78,78,0,None,Basic
1,G_C,max_dispatch,79,79,0,None,Basic
1,G_C,max_dispatch,80,80,0,None,Basic
1,G_C,max_dispatch,81,81,0,None,Basic
1,G_C,max_dispatch,82,82,0,None,Basic
1,G_C,max_dispatch,83,83,0,None,Basic
1,G_C,max_dispatch,84,84,0,None,Basic
1,G_C,max_dispatch,85,85,0,None,Basic
1,G_C,max_dispatch,86,86,0,None,Basic
1,G_C,max_dispatch,87,87,0,None,Basic
1,G_C,max_dispatch,88,88,0,None,Basic
1,G_C,max_dispatch,89,89,0,None,Basic
1,G_C,max_dispatch,90,90,0,None,Basic
1,G_C,max_dispatch,91,91,0,None,Basic
1,G_C,max_dispatch,92,92,0,None,Basic
1,G_C,max_dispatch,93,93,0,None,Basic
1,G_C,max_dispatch,94,94,0,None,Basic
1,G_C,max_dispatch,95,95,0,None,Basic
1,G_C,max_dispatch,96,96,0,None,Basic
1,G_C,max_dispatch,97,97,0,None,Basic
1,G_C,max_dispatch,98,98,0,None,Basic
1,G_C,max_dispatch,99,99,0,None,Basic
1,G_C,max_dispatch,100,100,0,None,Basic
1,G_C,max_dispatch,101,101,0,None,Basic
1,G_C,max_dispatch,102,102,0,None,Basic
1,G_C,max_dispatch,103,103,0,None,Basic
1,G_C,max_dispatch,104,104,0,None,Basic
1,G_C,max_dispatch,105,105,0,None,Basic
1,G_C,max_dispatch,106,106,0,None,Basic
1,G_C,max_dispatch,107,107,0,None,Basic
1,G_C,max_dispatch,108,108,0,None,Basic
1,G_C,max_dispatch,109,109,0,None,Basic
1,G_C,max_dispatch,110,110,0,None,Basic
1,G_C,max_dispatch,111,111,0,None,Basic
1,G_C,max_dispatch,112,112,0,None,Basic
1,G_C,max_dispatch,113,113,0,None,Basic
1,G_C,max_dispatch,114,114,0,None,Basic
1,G_C,max_dispatch,115,115,0,None,Basic
1,G_C,max_dispatch,116,116,0,None,Basic
1,G_C,max_dispatch,117,117,0,None,Basic
1,G_C,max_dispatch,118,118,0,None,Basic
1,G_C,max_dispatch,119,119,0,None,Basic
1,G_C,max_dispatch,120,120,0,None,Basic
1,G_C,max_dispatch,121,121,0,None,Basic
1,G_C,max_dispatch,122,122,0,None,Basic
1,G_C,max_dispatch,123,123,0,None,Basic
1,G_C,max_dispatch,124,124,0,None,Basic
1,G_C,max_dispatch,125,125,0,None,Basic
1,G_C,max_dispatch,126,126,0,None,Basic
1,G_C,max_dispatch,127,127,0,None,Basic
1,G_C,max_dispatch,128,128,0,None,Basic
1,G_C,max_dispatch,129,129,0,None,Basic
1,G_C,max_dispatch,130,130,0,None,Basic
1,G_C,max_dispatch,131,131,0,None,Basic
1,G_C,max_dispatch,132,132,0,None,Basic
1,G_C,max_dispatch,133,133,0,None,Basic
1,G_C,max_dispatch,134,134,0,None,Basic
1,G_C,max_dispatch,135,135,0,None,Basic
1,G_C,max_dispatch,136,136,0,None,Basic
1,G_C,max_dispatch,137,137,0,None,Basic
1,G_C,max_dispatch,138,138,0,None,Basic
1,G_C,max_dispatch,139,139,0,None,Basic
1,G_C,max_dispatch,140,140,0,None,Basic
1,G_C,max_dispatch,141,141,0,None,Basic
1,G_C,max_dispatch,142,142,0,None,Basic
1,G_C,max_dispatch,143,143,0,None,Basic
1,G_C,max_dispatch,144,144,0,None,Basic
1,G_C,max_dispatch,145,145,0,None,Basic
1,G_C,max_dispatch,146,146,0,None,Basic
1,G_C,max_dispatch,147,147,0,None,Basic
1,G_C,max_dispatch,148,148,0,None,Basic
1,G_C,max_dispatch,149,149,0,None,Basic
1,G_C,max_dispatch,150,150,0,None,Basic
1,G_C,max_dispatch,151,151,0,None,Basic
1,G_C,max_dispatch,152,152,0,None,Basic
1,G_C,max_dispatch,153,153,0,None,Basic
1,G_C,max_dispatch,154,154,0,None,Basic
1,G_C,max_dispatch,155,155,0,None,Basic
1,G_C,max_dispatch,156,156,0,None,Basic
1,G_C,max_dispatch,157,157,0,None,Basic
1,G_C,max_dispatch,158,158,0,None,Basic
1,G_C,max_dispatch,159,159,0,None,Basic
1,G_C,max_dispatch,160,160,0,None,Basic
1,G_C,max_dispatch,161,161,0,None,Basic
1,G_C,max_dispatch,162,162,0,None,Basic
1,G_C,max_dispatch,163,163,0,None,Basic
1,G_C,max_dispatch,164,164,0,None,Basic
1,G_C,max_dispatch,165,165,0,None,Basic
1,G_C,max_dispatch,166,166,0,None,Basic
1,G_C,max_dispatch,167,167,0,None,Basic
1,G_C,max_dispatch,168,168,0,None,Basic
1,G_C,min_production,None,None,None,None,Basic
1,G_C,max_production,None,None,None,None,Basic
1,G_C,emission_port.emission,1,1,0,-0,None
1,G_C,emission_port.emission,2,2,0,-0,None
1,G_C,emission_port.emission,3,3,0,-0,None
1,G_C,emission_port.emission,4,4,0,-0,None
1,G_C,emission_port.emission,5,5,0,-0,None
1,G_C,emission_port.emission,6,6,0,-0,None
1,G_C,emission_port.emission,7,7,0,-0,None
1,G_C,emission_port.emission,8,8,0,-0,None
1,G_C,emission_port.emission,9,9,0,-0,None
1,G_C,emission_port.emission,10,10,0,-0,None
1,G_C,emission_port.emission,11,11,0,-0,None
1,G_C,emission_port.emission,12,12,0,-0,None
1,G_C,emission_port.emission,13,13,0,-0,None
1,G_C,emission_port.emission,14,14,0,-0,None
1,G_C,emission_port.emission,15,15,0,-0,None
1,G_C,emission_port.emission,16,16,0,-0,None
1,G_C,emission_port.emission,17,17,0,-0,None
1,G_C,emission_port.emission,18,18,0,-0,None
1,G_C,emission_port.emission,19,19,0,-0,None
1,G_C,emission_port.emission,20,20,0,-0,None
1,G_C,emission_port.emission,21,21,0,-0,None
1,G_C,emission_port.emission,22,22,0,-0,None
1,G_C,emission_port.emission,23,23,0,-0,None
1,G_C,emission_port.emission,24,24,0,-0,None
1,G_C,emission_port.emission,25,25,0,-0,None
1,G_C,emission_port.emission,26,26,0,-0,None
1,G_C,emission_port.emission,27,27,0,-0,None
1,G_C,emission_port.emission,28,28,0,-0,None
1,G_C,emission_port.emission,29,29,0,-0,None
1,G_C,emission_port.emission,30,30,0,-0,None
1,G_C,emission_port.emission,31,31,0,-0,None
1,G_C,emission_port.emission,32,32,0,-0,None
1,G_C,emission_port.emission,33,33,0,-0,None
1,G_C,emission_port.emission,34,34,0,-0,None
1,G_C,emission_port.emission,35,35,0,-0,None
1,G_C,emission_port.emission,36,36,0,-0,None
1,G_C,emission_port.emission,37,37,0,-0,None
1,G_C,emission_port.emission,38,38,0,-0,None
1,G_C,emission_port.emission,39,39,0,-0,None
1,G_C,emission_port.emission,40,40,0,-0,None
1,G_C,emission_port.emission,41,41,0,-0,None
1,G_C,emission_port.emission,42,42,0,-0,None
1,G_C,emission_port.emission,43,43,0,-0,None
1,G_C,emission_port.emission,44,44,0,-0,None
1,G_C,emission_port.emission,45,45,0,-0,None
1,G_C,emission_port.emission,46,46,0,-0,None
1,G_C,emission_port.emission,47,47,0,-0,None
1,G_C,emission_port.emission,48,48,0,-0,None
1,G_C,emission_port.emission,49,49,0,-0,None
1,G_C,emission_port.emission,50,50,0,-0,None
1,G_C,emission_port.emission,51,51,0,-0,None
1,G_C,emission_port.emission,52,52,0,-0,None
1,G_C,emission_port.emission,53,53,0,-0,None
1,G_C,emission_port.emission,54,54,0,-0,None
1,G_C,emission_port.emission,55,55,0,-0,None
1,G_C,emission_port.emission,56,56,0,-0,None
1,G_C,emission_port.emission,57,57,0,-0,None
1,G_C,emission_port.emission,58,58,0,-0,None
1,G_C,emission_port.emission,59,59,0,-0,None
1,G_C,emission_port.emission,60,60,0,-0,None
1,G_C,emission_port.emission,61,61,0,-0,None
1,G_C,emission_port.emission,62,62,0,-0,None
1,G_C,emission_port.emission,63,63,0,-0,None
1,G_C,emission_port.emission,64,64,0,-0,None
1,G_C,emission_port.emission,65,65,0,-0,None
1,G_C,emission_port.emission,66,66,0,-0,None
1,G_C,emission_port.emission,67,67,0,-0,None
1,G_C,emission_port.emission,68,68,0,-0,None
1,G_C,emission_port.emission,69,69,0,-0,None
1,G_C,emission_port.emission,70,70,0,-0,None
1,G_C,emission_port.emission,71,71,0,-0,None
1,G_C,emission_port.emission,72,72,0,-0,None
1,G_C,emission_port.emission,73,73,0,-0,None
1,G_C,emission_port.emission,74,74,0,-0,None
1,G_C,emission_port.emission,75,75,0,-0,None
1,G_C,emission_port.emission,76,76,0,-0,None
